unit,quantity,rate,gi_amount,from_party_id,to_party_id,consignment_id,party_payment,paid_amount
20KG,127,220,27940,538,342,457,4/16/2025,27940
20KG,76,220,16720,1,293,457,,
20KG,69,220,15180,53,16,457,3/27/2025,15180
20KG,45,220,9900,20,129,457,,
20KG,311,220,68420,15,445,458,,
20KG,71,220,15620,15,431,458,,
20KG,297,220,65340,36,36,458,,
20KG,119,220,26180,179,179,458,,
20KG,112,220,24640,21,72,458,,
20KG,166,220,36520,132,132,458,,
20KG,103,220,22660,61,417,458,4/16/2025,22660
20KG,1,110,220,489,489,458,,
10KG,250,110,27500,8,8,459,,
10KG,76,110,8360,5,5,459,,
10KG,195,110,21450,6,6,459,5/16/2025,21450
10KG,83,110,9130,414,414,459,,
10KG,83,110,9130,28,263,459,4/22/2025,9130
10KG,60,110,6600,370,453,459,,
10KG,20,110,2200,24,2,459,4/22/2025,2200
10KG,49,110,5390,278,490,459,,
10KG,33,110,3630,27,27,459,4/22/2025,3630
10KG,34,110,3740,48,48,459,4/22/2025,3740
10KG,32,110,3520,65,267,459,,
10KG,55,110,6050,20,20,459,5/7/2025,6050
10KG,87,110,9570,491,491,459,,
10KG,14,110,1540,63,63,459,4/22/2025,1540
10KG,12,110,1320,70,70,459,,
10KG,251,110,27610,33,33,459,,
10KG,78,110,8580,561,350,459,,
10KG,127,110,13970,83,83,459,4/22/2025,13970
10KG,56,110,6160,39,69,459,,
10KG,23,110,2530,62,232,459,,
10KG,100,110,11000,26,26,459,4/24/2025,11000
10KG,51,110,5610,208,208,459,4/22/2025,5610
10KG,50,110,5500,47,47,459,5/7/2025,5500
10KG,58,110,6380,89,89,459,4/22/2025,6380
10KG,305,110,33550,7,230,459,,
10KG,111,110,12210,213,401,459,4/29/2025,12210
10KG,111,110,12210,376,401,459,4/22/2025,12210
10KG,1,220,110,10,10,459,4/22/2025,110
20KG,44,110,9680,47,47,459,5/7/2025,9680
10KG,315,110,34650,55,55,460,4/7/2025,34650
10KG,120,110,13200,1,464,460,4/7/2025,13200
10KG,31,110,3410,1,293,460,4/7/2025,3410
10KG,66,110,7260,275,275,460,4/7/2025,7260
10KG,67,110,7370,276,276,460,,
10KG,510,110,56100,17,17,460,4/21/2025,56100
10KG,200,110,22000,56,56,460,4/7/2025,22000
10KG,105,110,11550,584,460,460,4/7/2025,11550
10KG,445,110,48950,51,178,460,5/21/2025,48950
10KG,108,110,11880,124,396,460,,
10KG,375,220,41250,55,55,460,4/7/2025,41250
20KG,457,220,100540,10,10,461,,
20KG,243,220,53460,53,16,461,3/27/2025,53460
20KG,144,220,31680,35,35,461,,
20KG,111,220,24420,17,17,461,,
20KG,93,220,20460,15,445,461,,
20KG,80,220,17600,21,72,461,,
20KG,75,220,16500,2,2,461,,
20KG,72,220,15840,5,5,461,4/17/2025,15840
20KG,65,110,14300,6,6,461,3/26/2025,14300
10KG,97,110,10670,479,479,462,4/23/2025,10670
10KG,97,110,10670,433,433,462,4/18/2025,10670
10KG,217,110,23870,42,42,462,5/2/2025,23870
10KG,217,110,23870,37,37,462,4/16/2025,23870
10KG,86,110,9460,24,24,462,5/23/2025,9460
10KG,86,110,9460,73,249,462,4/19/2025,9460
10KG,85,110,9350,397,397,462,,
10KG,62,110,6820,120,394,462,5/2/2025,6820
10KG,49,110,5390,43,184,462,4/16/2025,5390
10KG,176,110,19360,39,10,462,,
10KG,63,110,6930,39,69,462,,
10KG,45,110,4950,62,232,462,,
10KG,95,110,10450,109,109,462,5/7/2025,10450
10KG,95,110,10450,90,90,462,4/24/2025,10450
10KG,40,110,4400,156,80,462,4/24/2025,4400
10KG,35,110,3850,561,350,462,4/23/2025,3850
10KG,48,110,5280,136,449,462,5/12/2025,5280
10KG,35,110,3850,189,406,462,4/16/2025,3850
10KG,156,110,17160,83,83,462,4/16/2025,17160
10KG,56,110,6160,1,1,462,4/17/2025,6160
10KG,74,110,8140,311,311,462,4/26/2025,8140
10KG,62,110,6820,82,82,462,4/16/2025,6820
10KG,75,110,8250,213,213,462,4/29/2025,8250
10KG,12,110,1320,345,345,462,,
10KG,1,110,110,54,54,462,4/16/2025,110
10KG,1,110,110,54,54,462,4/16/2025,110
10KG,1,110,110,479,479,462,4/23/2025,110
10KG,48,110,5280,30,30,463,,
10KG,119,110,13090,29,29,463,4/12/2025,13090
10KG,57,110,6270,61,61,463,4/16/2025,6270
10KG,111,110,12210,102,102,463,,
10KG,85,110,9350,6,6,463,4/12/2025,9350
10KG,107,110,11770,20,165,463,,
10KG,59,110,6490,99,99,463,5/3/2025,6490
10KG,213,110,23430,8,8,463,,
10KG,40,110,4400,370,453,463,,
10KG,36,110,3960,5,5,463,4/17/2025,3960
10KG,68,110,7480,27,27,463,,
10KG,68,110,7480,48,48,463,,
10KG,155,110,17050,198,198,463,,
10KG,50,110,5500,70,70,463,,
10KG,47,110,5170,87,87,463,4/26/2025,5170
10KG,57,110,6270,174,174,463,4/21/2025,6270
10KG,243,110,26730,33,33,463,,
10KG,59,110,6490,34,34,463,,
10KG,64,110,7040,471,471,463,,
10KG,76,110,8360,236,492,463,,
10KG,77,110,8470,45,493,463,,
10KG,88,110,9680,28,263,463,4/12/2025,9680
10KG,88,110,9680,414,414,463,,
10KG,2,110,220,275,275,463,4/12/2025,220
10KG,49,110,5390,427,427,463,4/12/2025,5390
10KG,53,110,5830,99,99,463,5/3/2025,5830
10KG,86,110,9460,367,367,463,4/12/2025,9460
10KG,70,110,7700,130,130,464,5/1/2025,7700
10KG,492,110,54120,8,446,464,,
10KG,79,110,8690,11,11,464,,
10KG,42,110,4620,275,275,464,5/1/2025,4620
10KG,45,110,4950,276,276,464,5/1/2025,4950
10KG,81,110,8910,55,55,464,5/1/2025,8910
10KG,213,110,23430,56,56,464,5/1/2025,23430
10KG,161,110,17710,11,11,464,,
10KG,218,110,23980,600,59,464,4/3/2025,23980
10KG,171,110,18810,395,395,464,,
10KG,353,110,38830,7,7,464,5/1/2025,38830
10KG,61,110,6710,499,488,465,5/7/2025,6710
10KG,130,110,14300,21,21,465,,
10KG,63,110,6930,54,165,465,,
10KG,216,110,23760,7,230,465,,
10KG,216,110,23760,47,47,465,4/18/2025,23760
10KG,136,110,14960,376,401,465,5/6/2025,14960
10KG,67,110,7370,213,401,465,4/29/2025,7370
10KG,3,110,330,504,494,465,4/18/2025,330
10KG,77,110,8470,345,345,465,,
10KG,79,110,8690,213,440,465,4/29/2025,8690
10KG,46,110,5060,106,106,465,5/2/2025,5060
10KG,94,110,10340,213,213,465,4/29/2025,10340
10KG,17,110,1870,217,217,465,5/2/2025,1870
10KG,34,110,3740,208,208,465,4/18/2025,3740
10KG,22,110,2420,189,189,465,4/18/2025,2420
10KG,71,110,7810,432,432,465,4/18/2025,7810
10KG,70,110,7700,39,39,465,4/28/2025,7700
10KG,51,110,5610,55,55,465,4/18/2025,5610
10KG,51,110,5610,197,197,465,4/18/2025,5610
10KG,393,110,43230,51,178,465,5/21/2025,43230
10KG,55,110,6050,499,488,466,5/7/2025,6050
10KG,155,110,17050,82,82,466,4/24/2025,17050
10KG,53,110,5830,43,184,466,4/18/2025,5830
10KG,68,110,7480,73,249,466,4/19/2025,7480
10KG,69,110,7590,397,397,466,4/25/2025,7590
10KG,258,110,28380,42,42,466,5/5/2025,28380
10KG,380,110,41800,37,37,466,4/18/2025,41800
10KG,44,110,4840,39,69,466,,
10KG,49,110,5390,433,433,466,4/18/2025,5390
10KG,34,110,3740,156,80,466,4/24/2025,3740
10KG,35,110,3850,136,136,466,,
10KG,33,110,3630,250,250,466,4/18/2025,3630
10KG,50,110,5500,479,479,466,4/23/2025,5500
10KG,74,110,8140,67,67,466,,
10KG,71,110,7810,35,35,466,,
10KG,149,110,16390,39,472,466,4/28/2025,16390
10KG,70,110,7700,83,83,466,4/18/2025,7700
10KG,33,110,3630,189,189,466,4/18/2025,3630
10KG,170,110,18700,24,24,466,5/23/2025,18700
10KG,104,110,11440,54,54,466,,
10KG,52,110,5720,63,63,466,5/2/2025,5720
10KG,64,110,7040,561,350,466,4/23/2025,7040
10KG,14,110,1540,7,495,466,4/18/2025,1540
10KG,2,110,220,62,54,466,,
10KG,109,110,11990,43,43,466,4/18/2025,11990
10KG,99,110,10890,90,90,466,4/18/2025,10890
10KG,98,110,10780,109,109,466,5/7/2025,10780
10KG,136,110,14960,7,230,466,4/18/2025,14960
10KG,44,110,4840,62,232,466,,
10KG,1,110,110,15,15,466,4/18/2025,110
10KG,1,110,110,27,27,466,4/18/2025,110
10KG,1,110,110,496,496,466,4/18/2025,110
10KG,1,110,110,47,47,466,4/18/2025,110
10KG,1,110,110,256,256,466,4/18/2025,110
10KG,25,110,2750,48,48,467,4/24/2025,2750
10KG,25,110,2750,65,65,467,,
10KG,79,110,8690,20,20,467,,
10KG,27,110,2970,27,27,467,4/24/2025,2970
10KG,241,110,26510,491,491,467,,
10KG,114,110,12540,5,5,467,4/18/2025,12540
10KG,150,110,16500,8,8,467,,
10KG,33,110,3630,370,370,467,,
10KG,87,110,9570,47,47,467,4/18/2025,9570
10KG,50,110,5500,151,151,467,4/18/2025,5500
10KG,20,110,2200,63,63,467,5/2/2025,2200
10KG,351,110,38610,6,6,467,,
10KG,63,110,6930,414,414,467,,
10KG,25,110,2750,70,70,467,,
10KG,7,110,770,68,68,467,,
10KG,2,110,220,377,377,467,4/18/2025,220
10KG,3,110,330,224,224,467,,
10KG,62,110,6820,6,242,467,4/23/2025,6820
10KG,62,110,6820,28,263,467,4/18/2025,6820
10KG,3,110,330,259,259,467,4/18/2025,330
10KG,59,110,6490,239,239,467,4/18/2025,6490
10KG,115,110,12650,102,102,467,,
10KG,2,110,220,28,28,467,4/18/2025,220
10KG,2,110,220,377,377,467,4/18/2025,220
10KG,154,110,16940,30,30,467,,
10KG,88,110,9680,99,99,467,5/8/2025,9680
10KG,59,220,6490,427,427,467,4/18/2025,6490
20KG,59,220,12980,5,5,467,4/18/2025,12980
20KG,61,220,13420,47,47,467,4/18/2025,13420
20KG,484,220,106480,10,10,468,,
20KG,273,220,60060,132,132,468,,
20KG,187,220,41140,35,35,468,,
20KG,147,220,32340,88,88,468,,
20KG,58,220,12760,6,6,468,3/26/2025,12760
20KG,30,220,6600,129,129,468,,
20KG,238,220,52360,9,9,469,4/28/2025,52360
20KG,219,220,48180,66,66,469,,
20KG,185,220,40700,15,445,469,,
20KG,156,220,34320,61,417,469,4/16/2025,34320
20KG,121,220,26620,29,29,469,,
20KG,116,220,25520,7,7,469,,
20KG,92,220,20240,72,72,469,4/11/2025,20240
20KG,59,220,12980,2,2,469,,
20KG,701,220,154220,36,36,470,,
20KG,107,220,23540,179,179,470,,
20KG,302,220,66440,14,14,470,,
20KG,80,220,17600,1,293,470,,
20KG,120,110,26400,33,33,470,,
10KG,321,110,35310,33,17,471,4/22/2025,35310
10KG,118,110,12980,8,446,471,,
10KG,64,110,7040,11,11,471,,
10KG,240,110,26400,56,56,471,4/22/2025,26400
10KG,65,110,7150,275,275,471,4/22/2025,7150
10KG,24,110,2640,1,464,471,4/26/2025,2640
10KG,527,110,57970,7,7,471,,
10KG,65,110,7150,276,276,471,,
10KG,115,110,12650,8,446,471,,
10KG,70,110,7700,11,11,471,,
10KG,2,110,220,482,482,471,,
10KG,243,110,26730,7,7,471,,
10KG,181,110,19910,59,497,471,4/3/2025,19910
10KG,132,110,14520,395,395,471,,
10KG,370,110,40700,51,178,471,5/21/2025,40700
10KG,1,110,110,438,438,471,4/22/2025,110
10KG,79,110,8690,236,398,471,4/28/2025,8690
10KG,73,220,8030,45,404,471,,
20KG,397,220,87340,29,29,472,,
20KG,176,220,38720,566,359,472,,
20KG,229,220,50380,32,4,472,,
20KG,461,220,101420,23,23,472,,
20KG,62,220,13640,538,342,472,4/16/2025,13640
20KG,332,220,73040,36,36,473,,
20KG,94,220,20680,417,417,473,4/16/2025,20680
20KG,93,220,20460,17,17,473,,
20KG,233,110,51260,14,14,473,,
10KG,37,110,4070,87,87,473,4/26/2025,4070
10KG,22,110,2420,37,37,473,4/3/2025,2420
10KG,24,110,2640,70,70,473,,
10KG,111,110,12210,14,14,473,4/21/2025,12210
10KG,49,110,5390,9,9,473,5/6/2025,5390
10KG,22,110,2420,6,6,473,4/9/2025,2420
10KG,194,110,21340,29,29,473,,
10KG,80,110,8800,61,61,473,4/16/2025,8800
10KG,56,110,6160,239,239,473,4/11/2025,6160
10KG,56,220,6160,6,242,473,4/9/2025,6160
20KG,329,220,72380,29,29,474,,
20KG,116,220,25520,53,16,474,3/27/2025,25520
20KG,66,220,14520,1,464,474,,
20KG,88,220,19360,1,293,474,,
20KG,408,220,89760,23,23,474,4/7/2025,89760
20KG,200,220,44000,32,4,474,,
20KG,664,220,146080,10,10,475,,
20KG,191,220,42020,29,29,475,,
20KG,43,220,9460,132,132,475,,
20KG,93,220,20460,66,66,475,,
20KG,70,220,15400,538,61,475,4/16/2025,15400
20KG,50,220,11000,510,143,475,,
20KG,168,220,36960,1,293,476,,
20KG,69,220,15180,1,464,476,,
20KG,115,220,25300,53,16,476,3/27/2025,25300
20KG,115,220,25300,35,35,476,,
20KG,136,220,29920,88,88,476,,
20KG,152,220,33440,605,421,476,,
20KG,83,220,18260,9,9,476,5/6/2025,18260
20KG,85,220,18700,6,6,476,3/26/2025,18700
20KG,57,220,12540,21,72,476,4/11/2025,12540
20KG,57,220,12540,510,143,476,,
20KG,120,220,26400,33,33,476,,
20KG,593,220,130460,10,10,477,,
20KG,68,220,14960,445,445,477,,
20KG,218,220,47960,421,421,477,4/28/2025,47960
20KG,218,220,47960,132,132,477,,
20KG,94,220,20680,293,293,477,,
20KG,75,220,16500,14,14,477,,
20KG,116,220,25520,33,33,477,,
20KG,802,220,176440,36,36,478,,
20KG,81,220,17820,21,72,478,4/11/2025,17820
20KG,89,220,19580,9,9,478,5/6/2025,19580
20KG,54,220,11880,66,66,478,,
20KG,34,220,7480,129,129,478,,
20KG,68,220,14960,102,102,478,,
20KG,61,220,13420,2,498,478,,
20KG,535,220,117700,29,29,479,,
20KG,197,220,43340,61,417,479,4/16/2025,43340
20KG,64,220,14080,88,88,479,,
20KG,78,220,17160,35,35,479,,
20KG,160,220,35200,6,6,479,4/9/2025,35200
20KG,52,220,11440,428,428,479,4/9/2025,11440
20KG,54,220,11880,400,25,479,,
20KG,31,110,6820,510,143,479,,
10KG,50,110,5500,1,464,480,4/12/2025,5500
10KG,211,110,23210,11,11,480,,
10KG,246,110,27060,56,56,480,4/12/2025,27060
10KG,107,110,11770,7,7,480,4/29/2025,11770
10KG,2,110,220,23,23,480,4/12/2025,220
10KG,127,110,13970,275,275,480,4/12/2025,13970
10KG,822,110,90420,51,178,480,5/21/2025,90420
10KG,26,110,2860,1,293,480,4/12/2025,2860
10KG,119,110,13090,127,127,480,4/12/2025,13090
10KG,125,110,13750,59,59,480,4/3/2025,13750
10KG,107,110,11770,395,395,480,,
10KG,126,110,13860,276,276,480,4/12/2025,13860
10KG,167,110,18370,526,130,480,4/12/2025,18370
10KG,94,110,10340,236,398,480,,
10KG,96,110,10560,45,404,480,,
10KG,2,110,220,35,35,481,,
10KG,193,110,21230,11,11,481,,
10KG,144,110,15840,39,472,481,4/21/2025,15840
10KG,42,110,4620,26,26,481,5/3/2025,4620
10KG,77,110,8470,42,42,481,4/28/2025,8470
10KG,126,110,13860,397,397,481,5/14/2025,13860
10KG,24,110,2640,433,433,481,,
10KG,23,110,2530,479,479,481,4/26/2025,2530
10KG,48,110,5280,189,406,481,,
10KG,20,110,2200,432,78,481,4/29/2025,2200
10KG,50,110,5500,250,406,481,4/22/2025,5500
10KG,58,110,6380,136,449,481,,
10KG,40,110,4400,156,80,481,4/24/2025,4400
10KG,102,110,11220,54,54,481,,
10KG,54,110,5940,63,63,481,4/26/2025,5940
10KG,138,110,15180,39,69,481,,
10KG,60,110,6600,62,232,481,,
10KG,147,110,16170,67,67,481,,
10KG,194,110,21340,73,249,481,,
10KG,57,110,6270,208,208,481,4/21/2025,6270
10KG,46,110,5060,43,184,481,4/21/2025,5060
10KG,103,110,11330,24,24,481,5/23/2025,11330
10KG,75,110,8250,37,37,481,4/26/2025,8250
10KG,50,110,5500,499,499,481,,
10KG,17,110,1870,345,345,481,,
10KG,17,110,1870,213,213,481,4/29/2025,1870
10KG,1,110,110,47,47,481,4/21/2025,110
10KG,104,110,11440,83,83,481,4/21/2025,11440
10KG,43,110,4730,189,189,481,,
10KG,14,110,1540,1,1,481,4/21/2025,1540
10KG,29,220,3190,89,89,481,5/5/2025,3190
20KG,87,110,19140,47,47,481,4/21/2025,19140
10KG,214,110,23540,533,78,482,5/10/2025,23540
10KG,318,110,34980,198,198,482,,
10KG,17,110,1870,29,29,482,,
10KG,145,110,15950,5,5,482,4/18/2025,15950
10KG,212,110,23320,20,20,482,,
10KG,6,110,660,9,9,482,4/28/2025,660
10KG,109,110,11990,47,47,482,4/18/2025,11990
10KG,72,110,7920,6,6,482,5/16/2025,7920
10KG,33,110,3630,63,63,482,5/2/2025,3630
10KG,66,110,7260,28,263,482,4/18/2025,7260
10KG,65,110,7150,414,414,482,,
10KG,4,110,440,370,370,482,4/18/2025,440
10KG,114,110,12540,99,99,482,5/8/2025,12580
10KG,150,110,16500,30,30,482,,
10KG,47,110,5170,336,336,482,4/18/2025,5170
10KG,20,110,2200,427,427,482,4/18/2025,2200
10KG,5,110,550,102,102,482,,
10KG,90,110,9900,168,168,482,4/18/2025,9900
10KG,53,220,5830,212,212,482,,
20KG,89,220,19580,5,5,482,4/18/2025,19580
20KG,344,220,75680,23,23,483,4/7/2025,75680
20KG,195,220,42900,538,342,483,4/16/2025,42900
20KG,251,220,55220,53,16,483,3/29/2025,55220
20KG,109,220,23980,1,293,483,,
20KG,76,220,16720,1,464,483,,
20KG,124,220,27280,32,4,483,,
20KG,735,220,161700,10,10,484,,
20KG,145,220,31900,132,132,484,,
20KG,39,220,8580,179,179,484,,
20KG,148,220,32560,14,14,484,,
20KG,150,220,33000,6,6,484,4/9/2025,33000
20KG,92,220,20240,9,9,484,5/7/2025,20240
20KG,64,220,14080,129,129,484,,
20KG,435,220,95700,36,36,485,,
20KG,148,220,32560,35,35,485,,
20KG,148,220,32560,17,17,485,,
20KG,148,220,32560,61,417,485,4/16/2025,32560
20KG,63,220,13860,1,293,485,,
20KG,50,220,11000,17,498,485,,
20KG,73,220,16060,287,500,485,,
20KG,75,110,16500,510,143,485,,
10KG,4,110,440,35,35,486,,
10KG,101,110,11110,63,63,486,5/2/2025,11110
10KG,140,110,15400,39,69,486,,
10KG,52,110,5720,62,232,486,,
10KG,82,110,9020,24,24,486,5/23/2025,9020
10KG,108,110,11880,73,249,486,5/2/2025,11880
10KG,106,110,11660,42,42,486,5/7/2025,11660
10KG,133,110,14630,54,54,486,,
10KG,41,110,4510,83,83,486,4/22/2025,4510
10KG,17,110,1870,7,220,486,,
10KG,34,110,3740,11,11,486,,
10KG,254,110,27940,7,230,486,,
10KG,65,110,7150,5,5,486,4/22/2025,7150
10KG,32,110,3520,240,240,486,4/22/2025,3520
10KG,44,110,4840,414,414,486,,
10KG,15,110,1650,9,9,486,4/28/2025,1650
10KG,20,110,2200,36,36,486,,
10KG,71,110,7810,27,27,486,4/24/2025,7810
10KG,66,110,7260,48,48,486,5/3/2025,7260
10KG,80,110,8800,236,398,486,4/28/2025,8800
10KG,80,110,8800,45,404,486,,
10KG,56,110,6160,130,130,486,4/22/2025,6160
10KG,281,110,30910,56,56,486,4/22/2025,30910
10KG,1,110,110,482,482,486,4/22/2025,110
10KG,101,110,11110,7,7,486,,
10KG,5,110,550,1,293,486,4/22/2025,550
10KG,191,110,21010,8,446,486,,
10KG,28,110,3080,584,460,486,,
10KG,92,110,10120,281,281,486,4/16/2025,10120
10KG,86,110,9460,6,242,486,4/22/2025,9460
10KG,118,220,12980,28,263,486,,
20KG,102,220,22440,5,5,486,4/22/2025,22440
20KG,330,220,72600,29,29,487,,
20KG,181,220,39820,538,342,487,4/16/2025,39820
20KG,274,220,60280,53,16,487,3/29/2025,60280
20KG,196,220,43120,15,445,487,,
20KG,87,220,19140,7,7,487,,
20KG,32,220,7040,66,66,487,,
20KG,62,220,13640,1,293,487,,
20KG,307,220,67540,53,16,488,3/28/2025,67540
20KG,982,220,216040,23,23,488,4/7/2025,216040
20KG,864,220,190080,29,29,489,,
20KG,185,220,40700,1,293,489,,
20KG,39,220,8580,179,179,489,,
20KG,57,220,12540,5,5,489,4/17/2025,12540
20KG,27,220,5940,501,501,489,,
20KG,29,220,6380,132,132,489,,
20KG,21,220,4620,287,453,489,,
20KG,254,220,55880,36,36,490,,
20KG,103,220,22660,6,6,490,4/9/2025,22660
20KG,105,220,23100,14,14,490,,
20KG,89,220,19580,7,7,490,,
20KG,167,220,36740,61,417,490,4/16/2025,36740
20KG,96,220,21120,102,102,490,,
20KG,166,220,36520,17,17,490,,
20KG,41,220,9020,400,25,490,,
20KG,190,220,41800,88,88,490,,
20KG,81,220,17820,20,502,490,,
20KG,901,220,198220,10,10,491,,
20KG,133,220,29260,538,342,491,4/16/2025,29260
20KG,185,110,40700,35,35,491,,
10KG,107,110,11770,397,397,492,5/9/2025,11770
10KG,100,110,11000,67,67,492,,
10KG,23,110,2530,7,220,492,,
10KG,75,110,8250,73,249,492,5/8/2025,8250
10KG,130,110,14300,39,10,492,4/22/2025,14300
10KG,51,110,5610,62,232,492,,
10KG,145,110,15950,39,69,492,,
10KG,88,110,9680,13,13,492,,
10KG,87,110,9570,90,90,492,4/22/2025,9570
10KG,143,110,15730,7,230,492,,
10KG,40,110,4400,83,83,492,4/22/2025,4400
10KG,6,110,660,1,293,492,4/22/2025,660
10KG,14,110,1540,189,189,492,,
10KG,14,110,1540,47,47,492,4/22/2025,1540
10KG,62,110,6820,99,99,492,5/8/2025,6820
10KG,62,110,6820,30,30,492,,
10KG,38,110,4180,367,367,492,,
10KG,55,110,6050,27,27,492,4/22/2025,6050
10KG,10,110,1100,5,5,492,,
10KG,209,110,22990,51,178,492,5/21/2025,22990
10KG,48,110,5280,11,11,492,,
10KG,132,110,14520,7,7,492,,
10KG,2,110,220,259,259,492,4/22/2025,220
10KG,76,110,8360,55,55,492,4/22/2025,8360
10KG,41,110,4510,584,460,492,4/22/2025,4510
10KG,41,110,4510,281,281,492,4/16/2025,4510
10KG,190,110,20900,56,56,492,4/22/2025,20900
10KG,212,110,23320,8,446,492,,
10KG,77,110,8470,197,197,492,4/22/2025,8470
10KG,42,220,4620,236,398,492,,
20KG,75,220,16500,5,5,492,4/17/2025,16500
20KG,40,220,8800,47,47,492,4/22/2025,8800
20KG,55,220,12100,48,47,492,,
20KG,858,220,188760,36,36,493,,
20KG,55,220,12100,287,287,493,,
20KG,30,220,6600,2,2,493,,
20KG,50,220,11000,510,143,493,,
20KG,44,220,9680,129,129,493,,
20KG,56,220,12320,29,29,493,,
20KG,997,220,219340,10,10,494,,
20KG,223,220,49060,1,72,494,,
20KG,298,220,65560,35,35,495,,
20KG,122,220,26840,88,88,495,,
20KG,189,220,41580,7,7,495,,
20KG,220,220,48400,9,9,495,5/7/2025,48400
20KG,141,220,31020,1,293,495,,
20KG,145,220,31900,5,5,495,4/17/2025,31900
20KG,305,220,67100,23,23,496,,
20KG,194,220,42680,61,342,496,4/16/2025,42680
20KG,171,220,37620,53,16,496,3/29/2025,37620
20KG,35,110,7700,1,464,496,,
10KG,61,110,6710,56,56,496,4/21/2025,6710
10KG,65,110,7150,11,11,496,,
10KG,257,110,28270,51,178,496,5/21/2025,28270
10KG,66,110,7260,55,55,496,,
10KG,67,110,7370,197,197,496,4/7/2025,7370
10KG,80,110,8800,275,275,496,4/7/2025,8800
10KG,80,110,8800,276,276,496,,
10KG,188,110,20680,17,446,496,4/24/2025,20680
10KG,157,110,17270,1,464,496,4/15/2025,17270
10KG,1,110,110,23,23,496,,
10KG,132,220,14520,51,178,496,5/21/2025,14520
20KG,204,220,44880,29,29,497,,
20KG,111,220,24420,61,417,497,4/16/2025,24420
20KG,112,220,24640,17,17,497,,
20KG,262,220,57640,132,132,497,,
20KG,68,220,14960,14,14,497,,
20KG,472,110,103840,605,68,497,5/21/2025,103840
10KG,135,110,14850,67,67,498,,
10KG,90,110,9900,397,397,498,5/24/2025,9900
10KG,43,110,4730,5,5,498,4/22/2025,4730
10KG,113,110,12430,42,42,498,5/9/2025,12430
10KG,3,110,330,9,9,498,4/28/2025,330
10KG,104,110,11440,47,47,498,4/22/2025,11440
10KG,46,110,5060,250,406,498,4/22/2025,5060
10KG,46,110,5060,156,80,498,,
10KG,46,110,5060,136,449,498,,
10KG,50,110,5500,62,232,498,,
10KG,138,110,15180,39,69,498,,
10KG,115,110,12650,90,90,498,4/22/2025,12650
10KG,115,110,12650,54,54,498,,
10KG,35,110,3850,258,258,498,4/22/2025,3850
10KG,3,110,330,256,256,498,4/22/2025,330
10KG,39,110,4290,83,83,498,4/22/2025,4290
10KG,66,110,7260,376,401,498,5/6/2025,7260
10KG,40,110,4400,208,208,498,4/22/2025,4400
10KG,25,110,2750,7,503,498,,
10KG,167,110,18370,30,30,498,,
10KG,95,110,10450,99,99,498,5/8/2025,10450
10KG,106,110,11660,367,367,498,,
10KG,97,110,10670,30,30,498,,
10KG,118,110,12980,367,367,498,,
10KG,72,110,7920,174,193,498,,
10KG,39,110,4290,423,423,498,,
10KG,145,110,15950,6,6,498,4/22/2025,15950
10KG,2,110,220,68,68,498,,
10KG,34,110,3740,70,70,498,,
10KG,77,110,8470,6,6,499,4/18/2025,8470
10KG,50,110,5500,5,5,499,4/24/2025,5500
10KG,47,110,5170,240,240,499,5/2/2025,5170
10KG,63,110,6930,109,109,499,4/18/2025,6930
10KG,90,110,9900,90,90,499,4/24/2025,9900
10KG,261,110,28710,35,35,499,4/18/2025,28710
10KG,116,110,12760,47,47,499,4/18/2025,12760
10KG,45,110,4950,250,406,499,4/24/2025,4950
10KG,44,110,4840,156,80,499,4/24/2025,4840
10KG,44,110,4840,136,449,499,,
10KG,53,110,5830,83,83,499,4/18/2025,5830
10KG,142,110,15620,43,43,499,4/18/2025,15620
10KG,250,110,27500,37,37,499,,
10KG,550,110,60500,8,446,499,,
10KG,328,110,36080,56,56,499,4/18/2025,36080
10KG,217,110,23870,11,11,499,,
10KG,1,110,110,23,23,499,,
10KG,14,110,1540,275,275,499,4/18/2025,1540
10KG,13,220,1430,276,276,499,,
20KG,60,110,13200,47,47,499,4/18/2025,13200
10KG,121,110,13310,55,55,500,4/21/2025,13310
10KG,132,110,14520,526,130,500,4/21/2025,14520
10KG,57,110,6270,236,398,500,,
10KG,50,110,5500,45,404,500,,
10KG,156,110,17160,7,7,500,4/21/2025,17160
10KG,238,110,26180,7,7,500,4/21/2025,26180
10KG,75,110,8250,17,17,500,4/21/2025,8250
10KG,123,110,13530,17,17,500,4/21/2025,13530
10KG,135,110,14850,275,275,500,4/21/2025,14850
10KG,225,110,24750,8,446,500,,
10KG,231,110,25410,51,178,500,5/21/2025,25410
10KG,333,110,36630,7,7,500,4/21/2025,36630
10KG,70,110,7700,11,11,500,,
10KG,96,110,10560,55,55,500,4/21/2025,10560
10KG,95,110,10450,197,197,500,4/21/2025,10450
10KG,121,110,13310,197,197,500,4/21/2025,13310
10KG,88,110,9680,5,5,501,4/22/2025,9680
10KG,114,110,12540,37,37,501,4/22/2025,12540
10KG,39,110,4290,258,258,501,4/22/2025,4290
10KG,91,110,10010,47,47,501,4/22/2025,10010
10KG,73,110,8030,90,90,501,,
10KG,74,110,8140,109,109,501,5/7/2025,8140
10KG,30,110,3300,83,187,501,4/22/2025,3300
10KG,33,110,3630,414,414,501,,
10KG,34,110,3740,432,78,501,4/22/2025,3740
10KG,63,110,6930,83,83,501,4/22/2025,6930
